osm_id,osm_type,health_facility_type,access,staff_count_nurses,operator_type,toilets_disposal,health_facility_bed,opening_hours,operator,medical_system_western,status,toilets_handwashing,health_facility_level,staff_count_doctors,name,amenity,longitude,latitude,geom_type
12657686383,nodes,,,,,,,,,,,,,,عيادة د.توث,dentist,43.483012,25.8849467,POINT
7494477280,nodes,,,,,,,,,,,,,,صيدلية,pharmacy,44.211,25.8709,POINT
12616556920,nodes,,,,,,,,,,,,,,مركز الرعاية الصحية الأولية حي الحوطة,hospital,43.5166864,25.8578477,POINT
12660768674,nodes,,,,,,,,,,,,,,صيدلية زاوية دلتا,pharmacy,43.5060835,25.8587742,POINT
7045210641,nodes,,,,,,,,,,,,,,صيدلية عادل,pharmacy,44.2114082,26.7705557,POINT
4526549790,nodes,,,,,,,Mo-Su 08:00-16:00,,,,,,,مركز اشبيليا,clinic,46.7897999,24.799636,POINT
3878589720,nodes,,,,,,,,,,,,,,,pharmacy,46.783317,24.7998508,POINT
3835888339,nodes,,,,,,,,,,,,,,,pharmacy,46.7842406,24.799889,POINT
4227738390,nodes,,,,,,,,,,,,,,مستوصف اليرموك,hospital,46.7908317,24.8103493,POINT
3835887057,nodes,,,,,,,,,,,,,,صيدلية السعودية,pharmacy,46.7789298,24.8084886,POINT
5172454621,nodes,,,,,,,,,,,,,,مستوصف الطب العالمي,hospital,47.2707405,24.1499125,POINT
7954502588,nodes,,,,,,,,,,,,,,,pharmacy,47.1362805,23.9847062,POINT
4512256794,nodes,,,,,,,,,,,,,,صيدلية أستاذ العلاج,pharmacy,47.1307965,23.9958325,POINT
4547254091,nodes,,,,,,,,,,,,,,,hospital,47.1319433,23.9953378,POINT
4509127289,nodes,,,,,,,,,,,,,,صيدلية لؤلؤة الحياة,pharmacy,47.1368551,23.995889,POINT
4510545102,nodes,,,,,,,,,,,,,,العيادات المتقدمة للأسنان,clinic,47.1384456,23.9975907,POINT
4129960497,nodes,,,,,,,,,,,,,,مجمع طب الاسرة 2,hospital,46.7280761,24.6100189,POINT
4244291528,nodes,,,,,,,,,,,,,,مستشفى الفلاح,hospital,46.7292391,24.6191751,POINT
4222916990,nodes,,,,,,,,,,,,,,صيدلية همول,pharmacy,46.7927719,24.8065203,POINT
1354660020,nodes,,,,,,,,,,,,,,,hospital,46.864015,24.5833126,POINT
3188163430,nodes,,,,,,,,,,,,,,,pharmacy,46.8366069,24.569978,POINT
4103405391,nodes,,,,,,,24/7,,,,,,,مستشفى الجزيرة,pharmacy,46.847342,24.7140872,POINT
4112067295,nodes,,,,,,,,,,,,,,مستوصف الشمال الطبي,clinic,46.8476305,24.7335576,POINT
9561951466,nodes,,,,,,,,,,,,,,مستشفى الحرس,hospital,46.8539965,24.7497124,POINT
4141275189,nodes,,,,,,,24/7,,,,,,,صيدلية مريم,pharmacy,46.8454267,24.7456774,POINT
4314158490,nodes,,,,,,,,,,,,,,jmcim ace,clinic,46.8463748,24.7488786,POINT
4112067294,nodes,,,,,,,,,,,,,,مركز فيتامين الطبي,clinic,46.8306893,24.7370258,POINT
3836045258,nodes,,,,,,,,,,,,,,,pharmacy,46.7713123,24.825449,POINT
4608145391,nodes,,,,,,,"Su-We 09:00-22:00; Th 09:00-16:00",,,,,,,المستشفى الجامعي لكلية الرياض لطب الاسنان والصيدلة,dentist,46.782434,24.8206595,POINT
672714897,nodes,,,,,,,,,,,,,,,pharmacy,46.6873923,24.6899388,POINT
4693900090,nodes,,,,,,,Sa-Th,,,,,,,مركز الصحي عسير,hospital,46.698579,24.6138392,POINT
4325688193,nodes,,,,,,,,,,,,,,مجمع الوطن الطبي,clinic,46.7111626,24.6054567,POINT
4576041993,nodes,,,,,,,24/7,,,,,,,مستوصف حراء الطبي,hospital,46.7029077,24.6035617,POINT
4222319390,nodes,,,,,,,,,,,,,,,hospital,46.7020164,24.6018367,POINT
4300430789,nodes,,,,,,,,,,,,,,Hammadi suwadi,hospital,46.7030747,24.6022144,POINT
4883439121,nodes,,,,,,,,,,,,,,مستوصف الخليجي الطبي بشبرا,hospital,46.6798455,24.5859269,POINT
9837754217,nodes,,,,,,,Su-Th 08:00-16:00,,,,,,,مركز صحي الإزدهار,clinic,46.7170071,24.785449,POINT
10713608705,nodes,,,,,,,,,,,,,,صيدلية آدن,pharmacy,46.6859123,24.8052554,POINT
7954502486,nodes,,,,,,,,,,,,,,,hospital,46.893213,23.5039111,POINT
4266922595,nodes,,,,,,,,,,,,,,مركز العناية للاسنان,dentist,46.5549546,24.64866,POINT
7412574085,nodes,,,,,,,,,,,,,,عيادات أصداء الصحة الطبي,clinic,46.5369782,24.6363365,POINT
6333454117,nodes,,,,,,,,,,,,,,,pharmacy,46.5747339,24.6533808,POINT
11385783353,nodes,,,,,,,Mo-Sa 07:00-03:00,,,,,,,صيدلية وايتس,pharmacy,46.6553315,24.8233745,POINT
9570442111,nodes,,,,,,,7:00-3:00,Aldawa,,,,,,,pharmacy,46.6903585,24.7994956,POINT
12376475403,nodes,,,,,,,,,,,,,,الدواء 520,pharmacy,46.116139,25.1165403,POINT
7440135189,nodes,,,,,,,,,,,,,,صيدلية الدواء,pharmacy,46.1162,25.1165,POINT
11978000596,nodes,,,,,,,,,,,,,,مجمع العارض الطبي,clinic,46.6751099,24.6152545,POINT
7358402023,nodes,,,,,,,,,,,,,,صيدلية الدواء,pharmacy,45.3503,26.5091,POINT
6834328901,nodes,,,,,,,,,,,,,,alhabib hospital,hospital,46.5873739,24.8629022,POINT
7801373003,nodes,,,,,,,,,,,,,,وايت كلينيك,clinic,46.6469927,24.8113146,POINT
11987046656,nodes,,,,,,,"Mo-Th,Sa-Su 07:00-01:00; Fr 14:00-22:00",,,,,,,Biolab,doctors,46.614935,24.807653,POINT
7801345025,nodes,,,,,,,,,,,,,,أضواء الإبتسامة,dentist,46.6286808,24.8125323,POINT
7801345069,nodes,,,,,,,,,,,,,,مركز فيتامين الطبي,clinic,46.6325151,24.8141382,POINT
4308165989,nodes,,,,,,,,,,,,,,صيدلية الدواء,pharmacy,46.692815,24.585964,POINT
5361638021,nodes,,,,,,,,,,,,,,صيدلية السقاف,pharmacy,46.6844956,24.5978039,POINT
6168993896,nodes,,,,,,,,,,,,,,مستشفى الملك عبدالعزيز الجامعي,clinic,46.7200284,24.6614297,POINT
4681231793,nodes,,,,,,,,,,,,,,,hospital,46.7171387,24.6640318,POINT
4142843895,nodes,,,,,,,,,,,,,,صيدلية المتحدة,pharmacy,46.708814,24.6378643,POINT
672612225,nodes,,,,,,,,,,,,,,Al Nokhba Clinics,hospital,46.6899776,24.6994716,POINT
689562483,nodes,,,,,,,,,,,,,,Al Nokhba Pharmacy,pharmacy,46.6901493,24.699569,POINT
6685537807,nodes,,,,,,,,,,,,,,مبنى العيادات الخارجية,hospital,46.6775189,24.6714995,POINT
6685537810,nodes,,,,,,,,,,,,,,البرج الشمالي,hospital,46.6753844,24.671922,POINT
13572520606,nodes,,,,,,,,,,,,,,whites,pharmacy,46.6038357,24.7415819,POINT
10855919260,nodes,,,,,,,,,,,,,,صيدلية النهدي,pharmacy,46.6473816,24.787704,POINT
13154170706,nodes,,,,,,,,,,,,,,zahrat alrawdah pharmacy,pharmacy,46.6582367,24.7567639,POINT
13168547965,nodes,,,,,,,,,,,,,,صيدلية ربى المصيف الطبية,pharmacy,46.682842,24.7657969,POINT
13168547966,nodes,,,,,,,,,,,,,,صيدلية زهرة الروضة,pharmacy,46.6842652,24.7630047,POINT
2999668498,nodes,,,,,,,,,,,,,,مركز الرعاية الصحية الأولية بالبديع,hospital,46.562062,22.0272505,POINT
6591379374,nodes,,,,,,,,,,,,,,مستشفى د.سليمان الحبيب,hospital,46.6766773,24.7043587,POINT
4183796897,nodes,,,,,,,,,,,,,,مجمع نون الطبي Noon Medical Clinic,clinic,46.6511806,24.6896885,POINT
7798231550,nodes,,,,,,,,,,,,,,صيدلية اورنج,pharmacy,46.6657834,24.7377193,POINT
4796434721,nodes,,,,,,,,,,,,,,مركز الرعاية الصحيه بالنويعمة,hospital,44.8460303,20.4537179,POINT
7227584111,nodes,,,,,,,,,,,,,,مستوصف المعاودة لطب الاسنان,hospital,44.8045,20.4607,POINT
4781746022,nodes,,,,,,,,,,,,,,مركز صحي,hospital,46.5402127,24.5623363,POINT
7535718954,nodes,,,,,,,,,,,,,,صيدلية النهدي,pharmacy,44.4163,24.5188,POINT
5245380084,nodes,,,,,,,,,,,,,,Kunooz Alseha,pharmacy,46.6052453,24.6925044,POINT
4419071996,nodes,,,,,,,,,,,,,,,pharmacy,46.6231941,24.6733321,POINT
4513813889,nodes,,,,,,,,,,,,,,,pharmacy,46.6069894,24.6301338,POINT
4513802890,nodes,,,,,,,,,,,,,,,pharmacy,46.6118416,24.6319024,POINT
7801373164,nodes,,,,,,,,,,,,,,عيادات الماسي,clinic,46.6431455,24.7985455,POINT
10704001706,nodes,,,,,,,,,,,,,,صيدلية ليمون,pharmacy,46.6514677,24.7715507,POINT
7490889651,nodes,,,,,,,,,,,,,,صيدلية النهدي,pharmacy,43.6775,24.6756,POINT
7341098293,nodes,,,,,,,,,,,,,,مركز صحي,clinic,43.1308,24.753,POINT
7342609007,nodes,,,,,,,,,,,,,,صيدلية,pharmacy,42.9312,24.7158,POINT
7342612721,nodes,,,,,,,,,,,,,,صيدلية,pharmacy,42.9303,24.7156,POINT
10881672527,nodes,,,,,,,,,,,,,,,pharmacy,46.6693133,24.808452,POINT
10881642455,nodes,,,,,,,,,,,,,,صيدلية النهدي,pharmacy,46.6745752,24.8001127,POINT
7236262103,nodes,,,,,,,,,,,,,,مستشفى البجادية العام,hospital,43.7650593,24.3051151,POINT
1819663039,nodes,,,,,,,,,,,,,,صيدلية أطلس,pharmacy,46.6665784,24.5867818,POINT
5368949223,nodes,,,,,,,,,,,,,,صيدلية بيت الصحة,pharmacy,46.6582244,24.5813052,POINT
4576160390,nodes,,,,,,,,,,,,,,صيدلية كاريزما,pharmacy,46.6689947,24.5760285,POINT
6263329083,nodes,,,,,,,,,,,,,,صيدلية أركان الرياض الرابعة,pharmacy,46.6146292,24.6012791,POINT
6591379355,nodes,,,,,,,,,,,,,,مستشفى د.سليمان الحبيب,hospital,46.6569223,24.7191157,POINT
4547254891,nodes,,,,,,,,,,,,,,,hospital,46.7104187,24.6326975,POINT
3358864934,nodes,,,,,,,,,,,,,,,clinic,46.2090413,24.9912678,POINT
4325375298,nodes,,,,,,,,,,,,,,مستوصف حكومي,hospital,46.5904055,24.7779808,POINT
7440135188,nodes,,,,,,,,,,,,,,مستشفى حريملاء العام,hospital,46.1102,25.1136,POINT
9024025117,nodes,,,,,,,24/7,,,,,,,,hospital,45.5842061,20.4583196,POINT
4869593322,nodes,,,,,,,,,,,,,,مستشفى العسكري,hospital,44.7523,20.4600558,POINT
8998741817,nodes,,,,,,,Mo-Su 15:00-22:00,,,,,,,,pharmacy,44.7867175,20.4712135,POINT
8093262518,nodes,,,,,,,24/7,,,,,,,,hospital,44.7399905,20.4548154,POINT
2632155107,nodes,,,,,,,,,,,,,,,hospital,44.739824,20.4552265,POINT
7321110104,nodes,,,,,,,,,,,,,,Future Medical Center,clinic,46.7049682,24.7444413,POINT
676561424,nodes,,,,,,,,,,,,,,Al Kurdi,pharmacy,46.689993,24.728094,POINT
11049055086,nodes,,,,private,,,,مجمع عيادات الموعد الطبي,,,,,,Almawed Medical Center,hospital,46.6888815,24.7277116,POINT
7343448513,nodes,,,,,,,,,,,,,,مركز صحي,clinic,47.3332193,26.51702,POINT
7340965270,nodes,,,,,,,,,,,,,,صيدلية,pharmacy,43.6143,25.3565,POINT
7340923436,nodes,,,,,,,,,,,,,,صيدلية سلامتك,pharmacy,43.6148,25.3577,POINT
12584340638,nodes,,,,,,,,,,,,,,مركز صحي الجريف,hospital,43.5088012,25.8732614,POINT
12580989844,nodes,,,,,,,,,,,,,,صيدلية المتحدة,pharmacy,43.5236477,25.8749412,POINT
10879661018,nodes,,,,,,,,,,,,,,,pharmacy,46.6736102,24.8013216,POINT
4680005489,nodes,,,,,,,,,,,,,,مركز صحي السبعان,clinic,41.9771059,27.034327,POINT
5238420219,nodes,,,,,,,,,,,,,,صيدلية ضليع رشيد الثانية,pharmacy,42.8524706,25.5045343,POINT
5238388882,nodes,,,,,,,,,,,,,,صيدلية ضليع رشيد الأولى,pharmacy,42.8441047,25.504754,POINT
12603408426,nodes,,,,,,,,,,,,,,صيدلية عادل,pharmacy,43.4971564,25.870876,POINT
12566087024,nodes,,,,,,,,,,,,,,صيدلية الرازي,pharmacy,43.4959974,25.860304,POINT
4986708825,nodes,,,,,,,,,,,,,,مستوصف عقلة بن داني,hospital,42.0691912,26.7839163,POINT
7029417034,nodes,,,,,,,,,,,,,,مستشفى سميراء العام,hospital,42.1183943,26.4956723,POINT
7471897182,nodes,,,,,,,,,,,,,,صيدلية,pharmacy,42.9952,27.4754,POINT
12569679222,nodes,,,,,,,,,,,,,,صيدلية ميم,pharmacy,43.4887312,25.8666041,POINT
12556977284,nodes,,,,,,,,,,,,,,صيدلية النهدي,pharmacy,43.4838332,25.8657187,POINT
6904865237,nodes,,,,,,,,,,,,,,مستشفى الفريح,hospital,43.9824368,26.3171557,POINT
4507852391,nodes,,,,,,,,,,,,,,مستوصف العجاجي لطب الأسنان,clinic,43.9613458,26.3252709,POINT
6893614940,nodes,,,,,,,,,,,,,,العجاجي لطب الاسنان,hospital,43.961376,26.3260136,POINT
6893594350,nodes,,,,,,,,,,,,,,صيدلية اطلس,pharmacy,43.9629366,26.3226426,POINT
6893589820,nodes,,,,,,,,,,,,,,صيدلية يافا,pharmacy,43.960941,26.3191866,POINT
6900689669,nodes,,,,,,,,,,,,,,بريدة لطب الأسنان,hospital,43.9511213,26.3280549,POINT
6893615817,nodes,,,,,,,,,,,,,,صيدلية عادل,pharmacy,43.9590731,26.3312872,POINT
7335285643,nodes,,,,,,,,,,,,,,مستشفى النبهانية العام,hospital,43.075,25.8527,POINT
7492849958,nodes,,,,,,,,,,,,,,صيدلية,pharmacy,43.357,25.5672,POINT
7343729782,nodes,,,,,,,,,,,,,,مركز صحي,hospital,46.9813783,25.57072,POINT
10264809283,nodes,,,,private_for_profit,,,,Dr.Hatem Aman Medical complex,,,,,,HAMC,hospital,46.7849257,24.7738902,POINT
4271969693,nodes,,,,,,,,,,,,,,مركز الطب الحديث للأسنان,dentist,46.7762277,24.7588777,POINT
4238868494,nodes,,,,,,,,,,,,,,مستوصف الراية,clinic,46.7809509,24.761813,POINT
4271992790,nodes,,,,,,,,,,,,,,صيدلية النهدي,pharmacy,46.7759699,24.7587177,POINT
3856703650,nodes,,,,,,,,,,,,,,فال العافية,hospital,46.7819482,24.7983522,POINT
11870047973,nodes,,,,,,,,,,,,,,مستشفى رابية الطبي,hospital,46.841807,24.563162,POINT
12376181501,nodes,,,,,,,,,,,,,,الدواء 541,pharmacy,45.6238423,25.5926435,POINT
4385410790,nodes,,,,,,,,,,,,,,المجمع الطبي,hospital,46.661891,24.6755467,POINT
9333751518,nodes,,,,,,,,,,,,,,المركز الوطني للحساسية و الربو و المناعة,clinic,46.6776076,24.6777697,POINT
6685537812,nodes,,,,,,,,,,,,,,المدخل الرئيسي,hospital,46.6773498,24.6696879,POINT
6685537811,nodes,,,,,,,,,,,,,,بنك الدم,hospital,46.6765256,24.6704529,POINT
6292916668,nodes,,,,,,,,,,,,,,الطوارئ,hospital,46.6781378,24.6708929,POINT
6685537808,nodes,,,,,,,,,,,,,,مبنى عيادة الأورام,hospital,46.6767299,24.6718644,POINT
7490937708,nodes,,,,,,,,,,,,,,صيدلية,pharmacy,43.7423,24.2976,POINT
7341142436,nodes,,,,,,,,,,,,,,صيدلية,pharmacy,43.2934,24.8837,POINT
11653423558,nodes,,,,,,,,,,,,,,صيدلية النهدي,pharmacy,46.7329079,24.8390784,POINT
4222647492,nodes,,,,,,,,,,,,,,مستشفى المبارك,hospital,46.706969,24.6566664,POINT
691468354,nodes,,,,,,,,,,,,,,Family Basket,pharmacy,46.702835,24.696217,POINT
2704832494,nodes,,,,,,,,,,,,,,مركز اباس الطبي,clinic,46.7350982,24.7588555,POINT
10855936180,nodes,,,,,,,,,,,,,,,pharmacy,46.7332872,24.7578215,POINT
9659395668,nodes,,,,,,,,,,,,,,Mouwasat Hospital,hospital,46.7327316,24.7873592,POINT
10676547705,nodes,,,,,,,,,,,,,,مغربي,clinic,46.7452124,24.7826837,POINT
2429936992,nodes,,,,,,,,,,,,,,Al Rajhi pharmacy,pharmacy,46.7314325,24.6703394,POINT
9678931117,nodes,,,,,,,,,,,,,,صيدلية لؤلوة آمون,pharmacy,46.7298183,24.8014759,POINT
5715300121,nodes,,,,,,,,,,,,,,صيدلبة الدواء,pharmacy,46.7386415,24.7999015,POINT
1242612369,nodes,,,,,,,,,,,,,,,hospital,46.9211311,24.820636,POINT
4227753689,nodes,,,,,,,,,,,,,,الفارابي,hospital,46.8019821,24.78625,POINT
4272404389,nodes,,,,,,,,,,,,,,صيدلية النوران الطبية,pharmacy,46.7507306,24.6694996,POINT
7022884871,nodes,,,,,,,,,,,,,,مستوصف الطب الحديث,hospital,46.7664237,24.6859304,POINT
7022847541,nodes,,,,,,,,,,,,,,صيدلية حمد,pharmacy,46.7664578,24.6858045,POINT
7022847542,nodes,,,,,,,,,,,,,,صيدلية الحزيمي,pharmacy,46.7666396,24.6855379,POINT
4350658791,nodes,,,,,,,,,,,,,,Jarir Medical Center,clinic,46.7549046,24.6735627,POINT
7954502586,nodes,,,,,,,,,,,,,,,pharmacy,46.7626663,24.6951079,POINT
4874819421,nodes,,,,,,,,,,,,,,صيدلية حي الريان,pharmacy,46.7804379,24.7037675,POINT
4347184490,nodes,,,,,,,,,,,,,,مجمع الريان الطبي,clinic,46.7807863,24.7040495,POINT
7011337045,nodes,,,,,,,,,,,,,,عيادات سما,hospital,46.7902221,24.6944418,POINT
4484048810,nodes,,,,,,,24/7,,,,,,,صيدلية يوم الدواء,pharmacy,46.7965015,24.6910294,POINT
4647495697,nodes,,,,,,,,,,,,,,الخلد اخصائي عيون واسنان,clinic,46.6849796,24.6854251,POINT
7801373130,nodes,,,,,,,,,,,,,,مجمع توكير الطبي,clinic,46.6382454,24.7966039,POINT
5873906985,nodes,,,,,,,,,,,,,,صيدلية زهرة الروضة,pharmacy,46.7233021,24.6902291,POINT
4684708490,nodes,,,,,,,,,,,,,,,pharmacy,46.7774489,24.6511291,POINT
4239906094,nodes,,,,,,,,,,,,,,Hayat National Hospital,hospital,46.7727851,24.6940156,POINT
2712472619,nodes,,,,,,,,,,,,,,مجمع عاجي لطب الاسنان,dentist,46.7792084,24.7007009,POINT
7440049049,nodes,,,,,,,,,,,,,,صيدلية مدار,pharmacy,46.3331,25.1668,POINT
4525669790,nodes,,,,,,,,,,,,,,مركز الملك فهد الوطني لسرطان الاطفال,hospital,46.6921323,24.8287332,POINT
3835892464,nodes,,,,,,,,,,,,,,,pharmacy,46.7767304,24.8128709,POINT
4378219310,nodes,,,,,,,Su-Th,,,,,,,مستوصف الحاير,hospital,46.8351733,24.4009602,POINT
7497460634,nodes,,,,,,,,,,,,,,صيدلية,pharmacy,43.0123,26.8515,POINT
670281904,nodes,,,,,,,,,,,,,,,pharmacy,46.7922566,24.7276596,POINT
683970769,nodes,,,,,,,,,,,,,,,pharmacy,46.794351,24.724562,POINT
4547233790,nodes,,,,,,,,,,,,,,مستشفى السليل العام,hospital,42.733384,20.9000152,POINT
7801373055,nodes,,,,,,,,,,,,,,أسنان مزدانة,dentist,46.6493253,24.8067008,POINT
7147805038,nodes,,,,,,,,,,,,,,صيدلية الانوار البيطرية,pharmacy,42.933359,23.9170943,POINT
4758047637,nodes,,,,,,,,,,,,,,,pharmacy,46.8420908,24.6564007,POINT
6783657385,nodes,,,,,,,,,,,,,,مستشفى الدارة,hospital,46.6832163,24.663358,POINT
4418671191,nodes,,,,,,,,,,,,,,مختبر البرج الطبي,clinic,46.6922882,24.6807943,POINT
4551352390,nodes,,,,,,,,,,,,,,مختبر البرج الطبي,clinic,46.6922446,24.680726,POINT
5876143986,nodes,,,,,,,,,,,,,,صيدليه المتحدة,pharmacy,46.6932793,24.6373436,POINT
4518646789,nodes,,,,,,,,,,,,,,مستشفى الشميسي,hospital,46.6903989,24.6278072,POINT
2704832499,nodes,,,,,,,,,,,,,,وصفات,pharmacy,46.7348226,24.7587592,POINT
3631527750,nodes,,,,,,,,Dr Soliman Al-Kharashi,,,,,,Dr Soliman Al-Kharashi Medical Center,hospital,46.6998881,24.7513374,POINT
13154007619,nodes,,,,,,,,,,,,,,al-dawaa pharmacy,pharmacy,46.6912189,24.7689991,POINT
13168508939,nodes,,,,,,,,,,,,,,صيدلية انوڤا,pharmacy,46.686834,24.7580719,POINT
8627353681,nodes,,,,government,,,,Minstry of Health (MOH),,,,,,مركز الرعايه الصحيه الأوليه (الوادي),hospital,46.6973078,24.7880082,POINT
13154007620,nodes,,,,,,,,,,,,,,zahrat alrawdah pharmacy,pharmacy,46.6915936,24.768613,POINT
7016923203,nodes,,,,,,,,,,,,,,مركز العلم الطبي,clinic,46.7612248,24.7643252,POINT
4948547221,nodes,,,,,,,,,,,,,,مستوصف الشرق,pharmacy,46.7932587,24.7585907,POINT
3835887588,nodes,,,,,,,,,,,,,,,pharmacy,46.7823416,24.8036289,POINT
4413247390,nodes,,,,,,,,,,,,,,مستشفى الأمام عبدالرحمن الفيصل,hospital,46.6527136,24.5288033,POINT
4541403590,nodes,,,,,,,24/7,,,,,,,صيدلية الشافي,pharmacy,46.6663115,24.5798648,POINT
12031250423,nodes,,,,,,,,,,,,,,مجمع الدكتور يوسف المقبل لطب العيون,hospital,46.6703266,24.7108511,POINT
12035810928,nodes,,,,,,,,,,,,,,عيادات كلير,clinic,46.6760183,24.6851786,POINT
8570184933,nodes,,,,,,,24/7,,,,,,,كنوز,pharmacy,46.673254,24.7005778,POINT
13410244901,nodes,,,,,,,,,,,,,,مستشفى د. سليمان الحبيب لصحة المرأه,hospital,46.6540788,24.7228842,POINT
8093059683,nodes,,,,public,,,,NAMAR,,,,,,NAMAR MEDICAL COMPLEX,hospital,46.5850458,24.5600138,POINT
5263321422,nodes,,,,,,,24/7,,,,,,,مستشفى السلام,hospital,46.8017677,24.7037444,POINT
4790600121,nodes,,,,,,,,,,,,,,وائل عبدالله السلمي,dentist,46.8021234,24.7034198,POINT
746341536,nodes,,,,,,,,,,,,,,,hospital,46.7972478,24.68704,POINT
7343574333,nodes,,,,,,,,,,,,,,صيدلية,pharmacy,47.0649,27.0137,POINT
11659275346,nodes,,,,,,,,,,,,,,Dr. Sulaiman Al Habib,hospital,46.6046594,24.7703329,POINT
9762738617,nodes,,,,,,,Mo-Su 08:00-23:00,,,,,,,صيدلية التويجري البيطرية,pharmacy,46.8472776,24.8689934,POINT
7543074990,nodes,,,,,,,,,,,,,,مستشفى الخرمة العام,hospital,42.0158,21.9088,POINT
4238853812,nodes,,,,,,,,,,,,,,صيدلية الراية,pharmacy,46.7808772,24.7617595,POINT
978265130,nodes,,,,,,,24/7,,,,,,,مستشفى أستر سند,hospital,46.7395065,24.77919,POINT
13531493078,nodes,,,,,,,,,,,,,,Aster Pharmacy,pharmacy,46.7150458,24.7499722,POINT
7384286489,nodes,,,,,,,,,,,,,,صيدلية,pharmacy,45.5208,25.3002,POINT
7335232338,nodes,,,,,,,,,,,,,,صيدلية,pharmacy,43.0656,25.8633,POINT
9029671117,nodes,,,,,,,,,,,,,,,doctors,44.8581188,20.4640415,POINT
8093264819,nodes,,,,,,,Su-Th 08:00-16:00,,,,,,,,clinic,44.74051,20.4552652,POINT
7139783457,nodes,,,,,,,,,,,,,,مستشفى النويعمة-المسن,hospital,44.8556762,20.4472745,POINT
7139355174,nodes,,,,,,,,,,,,,,مستوصف المعتلى,hospital,44.824924,20.4485037,POINT
7139355114,nodes,,,,,,,,,,,,,,صيدلية,doctors,44.7889106,20.471022,POINT
7139090949,nodes,,,,,,,,,,,,,,صيدلية,hospital,44.7905717,20.4689165,POINT
7359187768,nodes,,,,,,,,,,,,,,صيدلية,pharmacy,43.2483,26.4423,POINT
6853431085,nodes,,,,,,,,,,,,,,صيدلية النهدي,pharmacy,44.8012116,26.3057307,POINT
6787328729,nodes,,,,,,,,,,,,,,مستوصف القمة,hospital,44.8139952,26.3016368,POINT
4275198989,nodes,,,,,,,,,,,,,,kaluluwa,doctors,46.7120779,24.659615,POINT
8718744146,nodes,,,,,,,,,,,,,,,pharmacy,46.7104263,24.6910314,POINT
672705699,nodes,,,,,,,,,,,,,,Alshablan Medical Center,clinic,46.6815365,24.7165614,POINT
7954502685,nodes,,,,,,,,,,,,,,,pharmacy,46.7625131,24.6954744,POINT
4347976992,nodes,,,,,,,,,,,,,,النهدي,pharmacy,45.3546508,25.9012802,POINT
4325883789,nodes,,,,,,,,,,,,,,بشير عبيد لطب الاسنان,clinic,46.7037899,24.6450027,POINT
4227738192,nodes,,,,,,,,,,,,,,مجمع عيادات اللوتس,hospital,46.7947663,24.80364,POINT
12094903373,nodes,,,,,,,,,,,,,,صيدلية ليمون,pharmacy,46.6670429,24.7490385,POINT
11007858710,nodes,,,,,,,Mo-Su 09:00-23:45,,,,,,,رادان,pharmacy,46.6502307,24.802619,POINT
10858110358,nodes,,,,,,,,,,,,,,,doctors,46.6446438,24.8182416,POINT
7490880176,nodes,,,,,,,,,,,,,,مستشفى نفي العام,hospital,43.8209,25.0219,POINT
1659762375,nodes,,,,,,,,,,,,,,مستشفى تمير العام,hospital,45.8760285,25.704286,POINT
12664731910,nodes,,,,,,,,,,,,,,صيدلية انوفا,pharmacy,43.503221,25.8719897,POINT
12595018907,nodes,,,,,,,,,,,,,,مجمع الرعاية الراقية الطبي,hospital,43.4998217,25.8535338,POINT
12595018950,nodes,,,,,,,,,,,,,,مجمع العطني لطب الأسنان,hospital,43.500278,25.8555788,POINT
12592980038,nodes,,,,,,,,,,,,,,صيدلية زهرة الروضة,pharmacy,43.4939837,25.8618154,POINT
12566649880,nodes,,,,,,,,,,,,,,صيدلية عادل,pharmacy,43.5194687,25.8690861,POINT
12566087031,nodes,,,,,,,,,,,,,,آي براند - جملة الصيدليات,pharmacy,43.4949213,25.8603133,POINT
11294842642,nodes,,,,,,,,,,,,,,صيدلية,pharmacy,43.6324606,26.8873783,POINT
9731345717,nodes,,,,,,,Sa-Th 09:00-18:00,,,,,,,وحدة صحيه,doctors,43.9000361,26.3903367,POINT
7040217019,nodes,,,,,,,,,,,,,,صيدلية ايام الصحة,pharmacy,44.1583245,26.8768042,POINT
4696115093,nodes,,,,,,,,,,,,,,الحياة,pharmacy,43.94878,26.3590125,POINT
2982086634,nodes,,,,,,,,,,,,,,مستوصف الخالدية,doctors,44.207272,25.872914,POINT
2982086635,nodes,,,,,,,,,,,,,,مستوصف,dentist,44.207128,25.872957,POINT
4346042395,nodes,,,,,,,,,,,,,,اتقان الدواء,pharmacy,46.707168,24.6461218,POINT
4275133994,nodes,,,,,,,,,,,,,,kaluluwa,doctors,46.711886,24.6588903,POINT
2097170052,nodes,,,,,,,,,,,,,,مستشفى المذنب العام,hospital,44.2073322,25.8458989,POINT
12486610237,nodes,,,,,,,,,,,,,,Kesay,clinic,46.6599897,24.7878449,POINT
10694542007,nodes,,,,,,,,,,,,,,,pharmacy,46.6501082,24.788063,POINT
10855960643,nodes,,,,,,,,,,,,,,,pharmacy,46.6445089,24.7924479,POINT
10820535499,nodes,,,,,,,,,,,,,,,doctors,46.6475616,24.7899203,POINT
12866345390,nodes,,,,,,,"Fr 14:00-23:00; Mo-Th,Sa-Su 07:00-23:00",,,,,,,Biolab,doctors,46.766535,24.7899026,POINT
7655438465,nodes,,,,,,,,,,,,,,عيادات الصبحي,clinic,46.7783486,24.7490256,POINT
